Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 01:00 AM,2017,05,01,01,6.6,28,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 02:00 AM,2017,05,01,02,6.3,26,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 03:00 AM,2017,05,01,03,5.6,23,Good,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 04:00 AM,2017,05,01,04,6.3,26,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 05:00 AM,2017,05,01,05,14.6,56,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 06:00 AM,2017,05,01,06,14.3,56,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 07:00 AM,2017,05,01,07,16.6,60,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 08:00 AM,2017,05,01,08,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 09:00 AM,2017,05,01,09,11.6,48,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 10:00 AM,2017,05,01,10,8.8,37,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 11:00 AM,2017,05,01,11,8.4,35,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 12:00 PM,2017,05,01,12,6.7,28,Good,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 01:00 PM,2017,05,01,13,5.8,24,Good,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 02:00 PM,2017,05,01,14,4.9,20,Good,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 03:00 PM,2017,05,01,15,3.4,14,Good,2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 04:00 PM,2017,05,01,16,2.2,9,Good,1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 05:00 PM,2017,05,01,17,3.1,13,Good,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 06:00 PM,2017,05,01,18,5.5,23,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 07:00 PM,2017,05,01,19,7.2,30,Good,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 08:00 PM,2017,05,01,20,6.6,28,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 09:00 PM,2017,05,01,21,8.3,35,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 10:00 PM,2017,05,01,22,7.1,30,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-01 11:00 PM,2017,05,01,23,5.0,21,Good,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 12:00 AM,2017,05,02,00,3.0,13,Good,1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 01:00 AM,2017,05,02,01,0.5,2,Good,-2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 02:00 AM,2017,05,02,02,-0.7,-999,N/A,-2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 03:00 AM,2017,05,02,03,-1.3,-999,N/A,-2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 04:00 AM,2017,05,02,04,-0.1,-999,N/A,1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 05:00 AM,2017,05,02,05,-0.5,-999,N/A,-1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 06:00 AM,2017,05,02,06,-1.2,-999,N/A,-2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 07:00 AM,2017,05,02,07,2.8,12,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 08:00 AM,2017,05,02,08,4.4,18,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 09:00 AM,2017,05,02,09,3.7,15,Good,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 10:00 AM,2017,05,02,10,5.3,22,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 11:00 AM,2017,05,02,11,5.6,23,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 12:00 PM,2017,05,02,12,10.3,43,Good,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 01:00 PM,2017,05,02,13,10.1,42,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 02:00 PM,2017,05,02,14,10.5,44,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 03:00 PM,2017,05,02,15,10.2,43,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 04:00 PM,2017,05,02,16,8.6,36,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 05:00 PM,2017,05,02,17,13.3,54,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 06:00 PM,2017,05,02,18,13.1,53,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 07:00 PM,2017,05,02,19,22.0,72,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 08:00 PM,2017,05,02,20,21.5,71,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 09:00 PM,2017,05,02,21,19.7,67,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 10:00 PM,2017,05,02,22,20.8,69,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-02 11:00 PM,2017,05,02,23,19.9,67,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 12:00 AM,2017,05,03,00,15.4,58,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 01:00 AM,2017,05,03,01,11.2,47,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 02:00 AM,2017,05,03,02,7.1,30,Good,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 03:00 AM,2017,05,03,03,6.5,27,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 04:00 AM,2017,05,03,04,7.2,30,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 05:00 AM,2017,05,03,05,7.6,32,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 06:00 AM,2017,05,03,06,7.8,33,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 07:00 AM,2017,05,03,07,6.4,27,Good,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 08:00 AM,2017,05,03,08,4.7,20,Good,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 09:00 AM,2017,05,03,09,3.8,16,Good,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 10:00 AM,2017,05,03,10,7.4,31,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 11:00 AM,2017,05,03,11,8.7,36,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 12:00 PM,2017,05,03,12,9.3,39,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 01:00 PM,2017,05,03,13,20.1,68,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 02:00 PM,2017,05,03,14,22.5,73,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 03:00 PM,2017,05,03,15,20.7,69,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 04:00 PM,2017,05,03,16,21.9,72,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 05:00 PM,2017,05,03,17,17.4,62,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 06:00 PM,2017,05,03,18,15.2,58,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 07:00 PM,2017,05,03,19,10.6,44,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 08:00 PM,2017,05,03,20,7.3,30,Good,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 09:00 PM,2017,05,03,21,5.6,23,Good,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 10:00 PM,2017,05,03,22,1.8,8,Good,-2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-03 11:00 PM,2017,05,03,23,1.8,8,Good,-5.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 12:00 AM,2017,05,04,00,-1.3,-999,N/A,-3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 01:00 AM,2017,05,04,01,-0.6,-999,N/A,0.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 02:00 AM,2017,05,04,02,-0.8,-999,N/A,-1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 03:00 AM,2017,05,04,03,4.7,20,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 04:00 AM,2017,05,04,04,5.3,22,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 05:00 AM,2017,05,04,05,5.6,23,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 06:00 AM,2017,05,04,06,5.3,22,Good,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 07:00 AM,2017,05,04,07,4.6,19,Good,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 08:00 AM,2017,05,04,08,7.3,30,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 09:00 AM,2017,05,04,09,13.1,53,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 10:00 AM,2017,05,04,10,9.5,40,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 11:00 AM,2017,05,04,11,6.7,28,Good,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 12:00 PM,2017,05,04,12,5.8,24,Good,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 01:00 PM,2017,05,04,13,8.4,35,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 02:00 PM,2017,05,04,14,7.7,32,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 03:00 PM,2017,05,04,15,5.3,22,Good,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 04:00 PM,2017,05,04,16,3.1,13,Good,1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 05:00 PM,2017,05,04,17,3.0,13,Good,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 06:00 PM,2017,05,04,18,4.0,17,Good,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 07:00 PM,2017,05,04,19,5.0,21,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 08:00 PM,2017,05,04,20,14.5,56,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 09:00 PM,2017,05,04,21,20.7,69,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 10:00 PM,2017,05,04,22,16.8,61,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-04 11:00 PM,2017,05,04,23,21.9,72,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 12:00 AM,2017,05,05,00,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 01:00 AM,2017,05,05,01,19.9,67,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 02:00 AM,2017,05,05,02,29.4,87,Moderate,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 03:00 AM,2017,05,05,03,25.7,80,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 04:00 AM,2017,05,05,04,31.3,91,Moderate,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 05:00 AM,2017,05,05,05,32.6,94,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 06:00 AM,2017,05,05,06,45.8,126,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 07:00 AM,2017,05,05,07,55.4,150,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 08:00 AM,2017,05,05,08,63.2,155,Unhealthy,71.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 09:00 AM,2017,05,05,09,49.6,136,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 10:00 AM,2017,05,05,10,36.8,104,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 11:00 AM,2017,05,05,11,31.4,92,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 12:00 PM,2017,05,05,12,31.7,92,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 01:00 PM,2017,05,05,13,25.8,80,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 02:00 PM,2017,05,05,14,26.4,81,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 03:00 PM,2017,05,05,15,26.2,81,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 04:00 PM,2017,05,05,16,24.6,77,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 05:00 PM,2017,05,05,17,25.3,79,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 06:00 PM,2017,05,05,18,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 07:00 PM,2017,05,05,19,19.0,66,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 08:00 PM,2017,05,05,20,14.0,55,Moderate,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 09:00 PM,2017,05,05,21,15.0,57,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 10:00 PM,2017,05,05,22,19.0,66,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-05 11:00 PM,2017,05,05,23,39.0,110,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 12:00 AM,2017,05,06,00,33.0,95,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 01:00 AM,2017,05,06,01,37.5,106,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 02:00 AM,2017,05,06,02,35.2,100,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 03:00 AM,2017,05,06,03,34.6,98,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 04:00 AM,2017,05,06,04,35.8,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 05:00 AM,2017,05,06,05,36.4,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 06:00 AM,2017,05,06,06,35.2,100,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 07:00 AM,2017,05,06,07,38.6,109,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 08:00 AM,2017,05,06,08,53.8,146,Unhealthy for Sensitive Groups,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 09:00 AM,2017,05,06,09,65.9,156,Unhealthy,78.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 10:00 AM,2017,05,06,10,51.4,140,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 11:00 AM,2017,05,06,11,35.7,101,Unhealthy for Sensitive Groups,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 12:00 PM,2017,05,06,12,23.3,75,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 01:00 PM,2017,05,06,13,17.6,63,Moderate,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 02:00 PM,2017,05,06,14,14.3,56,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 03:00 PM,2017,05,06,15,10.6,44,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 04:00 PM,2017,05,06,16,10.8,45,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 05:00 PM,2017,05,06,17,10.4,43,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 06:00 PM,2017,05,06,18,10.7,45,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 07:00 PM,2017,05,06,19,9.3,39,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 08:00 PM,2017,05,06,20,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 09:00 PM,2017,05,06,21,8.5,35,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 10:00 PM,2017,05,06,22,6.2,26,Good,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-06 11:00 PM,2017,05,06,23,8.1,34,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 12:00 AM,2017,05,07,00,20.0,68,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 01:00 AM,2017,05,07,01,30.5,90,Moderate,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 02:00 AM,2017,05,07,02,33.7,96,Moderate,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 03:00 AM,2017,05,07,03,44.8,124,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 04:00 AM,2017,05,07,04,65.4,156,Unhealthy,86.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 05:00 AM,2017,05,07,05,64.2,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 06:00 AM,2017,05,07,06,75.1,161,Unhealthy,86.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 07:00 AM,2017,05,07,07,78.5,163,Unhealthy,82.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 08:00 AM,2017,05,07,08,72.7,160,Unhealthy,67.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 09:00 AM,2017,05,07,09,65.9,156,Unhealthy,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 10:00 AM,2017,05,07,10,58.9,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 11:00 AM,2017,05,07,11,32.9,95,Moderate,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 12:00 PM,2017,05,07,12,19.4,66,Moderate,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 01:00 PM,2017,05,07,13,13.2,53,Moderate,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 02:00 PM,2017,05,07,14,13.6,54,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 03:00 PM,2017,05,07,15,23.3,75,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 04:00 PM,2017,05,07,16,29.1,87,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 05:00 PM,2017,05,07,17,28.5,85,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 06:00 PM,2017,05,07,18,19.2,66,Moderate,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 07:00 PM,2017,05,07,19,14.6,56,Moderate,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 08:00 PM,2017,05,07,20,14.8,57,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 09:00 PM,2017,05,07,21,16.3,60,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 10:00 PM,2017,05,07,22,12.1,51,Moderate,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-07 11:00 PM,2017,05,07,23,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 12:00 AM,2017,05,08,00,15.0,57,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 01:00 AM,2017,05,08,01,15.5,58,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 02:00 AM,2017,05,08,02,13.2,53,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 03:00 AM,2017,05,08,03,17.6,63,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 04:00 AM,2017,05,08,04,37.3,105,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 05:00 AM,2017,05,08,05,47.1,130,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 06:00 AM,2017,05,08,06,62.5,155,Unhealthy,78.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 07:00 AM,2017,05,08,07,81.8,165,Unhealthy,101.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 08:00 AM,2017,05,08,08,76.4,162,Unhealthy,71.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 09:00 AM,2017,05,08,09,60.2,153,Unhealthy,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 10:00 AM,2017,05,08,10,45.6,126,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 11:00 AM,2017,05,08,11,32.3,93,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 12:00 PM,2017,05,08,12,26.1,80,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 01:00 PM,2017,05,08,13,21.5,71,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-05-08 02:00 PM,2017,05,08,14,14.7,56,Moderate,8.0,UG/M3,1 Hr,Valid
