Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 01:00 PM,2016,03,31,13,73,2,22.6,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 02:00 PM,2016,03,31,14,72,2,22.2,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 03:00 PM,2016,03,31,15,72,2,22.0,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 04:00 PM,2016,03,31,16,71,2,21.7,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 05:00 PM,2016,03,31,17,71,2,21.4,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 06:00 PM,2016,03,31,18,70,2,21.2,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 07:00 PM,2016,03,31,19,71,2,21.4,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 08:00 PM,2016,03,31,20,70,2,21.3,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 09:00 PM,2016,03,31,21,70,2,21.2,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 10:00 PM,2016,03,31,22,70,2,21.0,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-03-31 11:00 PM,2016,03,31,23,70,2,21.2,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 12:00 AM,2016,04,01,00,70,2,20.9,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 01:00 AM,2016,04,01,01,69,2,20.6,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 02:00 AM,2016,04,01,02,68,2,20.2,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 03:00 AM,2016,04,01,03,68,2,20.1,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 04:00 AM,2016,04,01,04,68,2,20.2,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 05:00 AM,2016,04,01,05,68,2,20.2,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 06:00 AM,2016,04,01,06,68,2,20.0,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 07:00 AM,2016,04,01,07,67,2,19.9,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 08:00 AM,2016,04,01,08,67,2,19.9,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 09:00 AM,2016,04,01,09,68,2,20.1,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 10:00 AM,2016,04,01,10,68,2,20.1,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 11:00 AM,2016,04,01,11,68,2,20.0,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 12:00 PM,2016,04,01,12,68,2,20.1,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 01:00 PM,2016,04,01,13,68,2,20.0,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 02:00 PM,2016,04,01,14,68,2,20.1,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 03:00 PM,2016,04,01,15,68,2,20.0,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 04:00 PM,2016,04,01,16,68,2,20.2,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 05:00 PM,2016,04,01,17,68,2,20.0,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 06:00 PM,2016,04,01,18,67,2,19.8,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 07:00 PM,2016,04,01,19,66,2,19.2,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 08:00 PM,2016,04,01,20,67,2,19.5,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 09:00 PM,2016,04,01,21,67,2,19.8,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 10:00 PM,2016,04,01,22,67,2,19.8,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-01 11:00 PM,2016,04,01,23,67,2,19.8,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 12:00 AM,2016,04,02,00,68,2,20.1,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 01:00 AM,2016,04,02,01,68,2,20.1,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 02:00 AM,2016,04,02,02,68,2,20.3,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 03:00 AM,2016,04,02,03,68,2,20.3,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 04:00 AM,2016,04,02,04,68,2,20.2,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 05:00 AM,2016,04,02,05,68,2,20.3,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 06:00 AM,2016,04,02,06,69,2,20.5,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 07:00 AM,2016,04,02,07,69,2,20.6,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 08:00 AM,2016,04,02,08,69,2,20.6,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 09:00 AM,2016,04,02,09,69,2,20.8,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 10:00 AM,2016,04,02,10,70,2,21.1,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 11:00 AM,2016,04,02,11,70,2,21.2,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 12:00 PM,2016,04,02,12,71,2,21.5,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 01:00 PM,2016,04,02,13,71,2,21.8,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 02:00 PM,2016,04,02,14,72,2,22.1,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 03:00 PM,2016,04,02,15,73,2,22.4,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 04:00 PM,2016,04,02,16,72,2,22.2,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 05:00 PM,2016,04,02,17,72,2,22.3,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 06:00 PM,2016,04,02,18,74,2,22.8,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 07:00 PM,2016,04,02,19,75,2,23.5,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 08:00 PM,2016,04,02,20,75,2,23.3,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 09:00 PM,2016,04,02,21,75,2,23.6,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 10:00 PM,2016,04,02,22,76,2,23.8,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-02 11:00 PM,2016,04,02,23,75,2,23.7,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 12:00 AM,2016,04,03,00,75,2,23.4,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 01:00 AM,2016,04,03,01,75,2,23.7,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 02:00 AM,2016,04,03,02,75,2,23.5,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 03:00 AM,2016,04,03,03,75,2,23.5,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 04:00 AM,2016,04,03,04,75,2,23.6,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 05:00 AM,2016,04,03,05,75,2,23.5,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 06:00 AM,2016,04,03,06,75,2,23.6,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 07:00 AM,2016,04,03,07,74,2,23.2,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 08:00 AM,2016,04,03,08,75,2,23.3,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 09:00 AM,2016,04,03,09,74,2,23.1,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 10:00 AM,2016,04,03,10,74,2,22.9,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 11:00 AM,2016,04,03,11,73,2,22.7,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 12:00 PM,2016,04,03,12,73,2,22.6,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 01:00 PM,2016,04,03,13,73,2,22.5,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 02:00 PM,2016,04,03,14,72,2,22.2,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 03:00 PM,2016,04,03,15,72,2,22.0,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 04:00 PM,2016,04,03,16,72,2,22.0,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 05:00 PM,2016,04,03,17,72,2,21.9,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 06:00 PM,2016,04,03,18,71,2,21.4,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 07:00 PM,2016,04,03,19,70,2,21.1,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 08:00 PM,2016,04,03,20,69,2,20.7,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 09:00 PM,2016,04,03,21,68,2,20.2,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 10:00 PM,2016,04,03,22,68,2,20.2,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-03 11:00 PM,2016,04,03,23,69,2,20.5,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 12:00 AM,2016,04,04,00,69,2,20.7,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 01:00 AM,2016,04,04,01,68,2,20.3,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 02:00 AM,2016,04,04,02,68,2,20.2,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 03:00 AM,2016,04,04,03,68,2,20.1,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 04:00 AM,2016,04,04,04,68,2,20.0,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 05:00 AM,2016,04,04,05,67,2,19.9,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 06:00 AM,2016,04,04,06,67,2,19.8,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 07:00 AM,2016,04,04,07,68,2,20.3,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 08:00 AM,2016,04,04,08,68,2,20.2,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 09:00 AM,2016,04,04,09,68,2,20.2,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 10:00 AM,2016,04,04,10,68,2,20.2,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 11:00 AM,2016,04,04,11,68,2,20.2,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 12:00 PM,2016,04,04,12,68,2,20.1,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 01:00 PM,2016,04,04,13,69,2,20.5,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 02:00 PM,2016,04,04,14,69,2,20.7,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 03:00 PM,2016,04,04,15,69,2,20.7,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 04:00 PM,2016,04,04,16,69,2,20.7,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 05:00 PM,2016,04,04,17,70,2,21.0,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 06:00 PM,2016,04,04,18,71,2,21.5,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 07:00 PM,2016,04,04,19,71,2,21.5,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 08:00 PM,2016,04,04,20,72,2,22.3,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 09:00 PM,2016,04,04,21,74,2,22.9,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 10:00 PM,2016,04,04,22,74,2,23.2,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-04 11:00 PM,2016,04,04,23,74,2,22.8,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 12:00 AM,2016,04,05,00,73,2,22.5,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 01:00 AM,2016,04,05,01,73,2,22.7,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 02:00 AM,2016,04,05,02,74,2,22.8,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 03:00 AM,2016,04,05,03,74,2,22.8,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 04:00 AM,2016,04,05,04,74,2,22.9,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 05:00 AM,2016,04,05,05,73,2,22.7,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 06:00 AM,2016,04,05,06,73,2,22.5,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 07:00 AM,2016,04,05,07,72,2,22.2,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 08:00 AM,2016,04,05,08,72,2,22.1,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 09:00 AM,2016,04,05,09,72,2,22.1,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 10:00 AM,2016,04,05,10,72,2,22.1,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 11:00 AM,2016,04,05,11,72,2,22.2,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 12:00 PM,2016,04,05,12,72,2,22.1,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 01:00 PM,2016,04,05,13,72,2,21.9,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 02:00 PM,2016,04,05,14,71,2,21.7,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 03:00 PM,2016,04,05,15,72,2,21.9,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 04:00 PM,2016,04,05,16,71,2,21.7,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 05:00 PM,2016,04,05,17,71,2,21.6,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 06:00 PM,2016,04,05,18,71,2,21.5,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 07:00 PM,2016,04,05,19,71,2,21.5,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 08:00 PM,2016,04,05,20,69,2,20.8,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 09:00 PM,2016,04,05,21,69,2,20.7,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 10:00 PM,2016,04,05,22,68,2,20.3,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-05 11:00 PM,2016,04,05,23,70,2,21.0,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 12:00 AM,2016,04,06,00,71,2,21.5,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 01:00 AM,2016,04,06,01,70,2,21.3,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 02:00 AM,2016,04,06,02,70,2,21.2,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 03:00 AM,2016,04,06,03,70,2,21.2,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 04:00 AM,2016,04,06,04,70,2,21.1,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 05:00 AM,2016,04,06,05,70,2,21.1,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 06:00 AM,2016,04,06,06,70,2,21.2,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 07:00 AM,2016,04,06,07,70,2,21.3,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 08:00 AM,2016,04,06,08,71,2,21.5,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 09:00 AM,2016,04,06,09,70,2,21.3,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 10:00 AM,2016,04,06,10,71,2,21.4,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 11:00 AM,2016,04,06,11,70,2,21.3,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 12:00 PM,2016,04,06,12,71,2,21.4,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 01:00 PM,2016,04,06,13,70,2,21.2,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 02:00 PM,2016,04,06,14,70,2,21.3,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 03:00 PM,2016,04,06,15,70,2,21.3,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 04:00 PM,2016,04,06,16,71,2,21.5,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 05:00 PM,2016,04,06,17,71,2,21.5,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 06:00 PM,2016,04,06,18,70,2,21.3,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 07:00 PM,2016,04,06,19,70,2,21.1,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 08:00 PM,2016,04,06,20,71,2,21.8,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 09:00 PM,2016,04,06,21,71,2,21.6,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 10:00 PM,2016,04,06,22,71,2,21.4,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-06 11:00 PM,2016,04,06,23,69,2,20.5,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 12:00 AM,2016,04,07,00,68,2,20.1,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 01:00 AM,2016,04,07,01,68,2,20.1,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 02:00 AM,2016,04,07,02,68,2,20.2,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 03:00 AM,2016,04,07,03,68,2,20.2,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 04:00 AM,2016,04,07,04,68,2,20.2,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 05:00 AM,2016,04,07,05,68,2,20.1,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 06:00 AM,2016,04,07,06,68,2,20.2,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 07:00 AM,2016,04,07,07,68,2,20.0,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 08:00 AM,2016,04,07,08,67,2,19.9,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 09:00 AM,2016,04,07,09,68,2,20.2,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 10:00 AM,2016,04,07,10,68,2,20.2,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 11:00 AM,2016,04,07,11,68,2,20.2,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 12:00 PM,2016,04,07,12,68,2,20.2,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 01:00 PM,2016,04,07,13,68,2,20.3,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 02:00 PM,2016,04,07,14,68,2,20.3,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 03:00 PM,2016,04,07,15,68,2,20.2,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 04:00 PM,2016,04,07,16,68,2,20.3,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 05:00 PM,2016,04,07,17,68,2,20.3,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 06:00 PM,2016,04,07,18,69,2,20.6,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 07:00 PM,2016,04,07,19,70,2,20.9,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 08:00 PM,2016,04,07,20,68,2,20.4,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 09:00 PM,2016,04,07,21,68,2,20.3,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 10:00 PM,2016,04,07,22,68,2,20.4,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-07 11:00 PM,2016,04,07,23,70,2,20.9,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 12:00 AM,2016,04,08,00,69,2,20.7,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 01:00 AM,2016,04,08,01,69,2,20.5,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 02:00 AM,2016,04,08,02,68,2,20.4,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 03:00 AM,2016,04,08,03,69,2,20.5,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 04:00 AM,2016,04,08,04,68,2,20.4,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 05:00 AM,2016,04,08,05,69,2,20.8,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 06:00 AM,2016,04,08,06,70,2,20.9,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 07:00 AM,2016,04,08,07,70,2,21.0,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 08:00 AM,2016,04,08,08,70,2,21.0,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 09:00 AM,2016,04,08,09,70,2,20.9,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-04-08 10:00 AM,2016,04,08,10,69,2,20.6,25.0,UG/M3,1 Hr,Valid
